# StartTime = 02/03/2026 11:20:39.6323 AM
Time (sec), Vehicle speed (MPH), Mass air flow rate (lb/min), Latitude (deg), Longitude (deg), Trip Fuel Economy (MPG), Total Fuel Economy (MPG), Fuel Rate (gal/hr), Total CO2 (lbs), CO2 flow (lb/min), Instant Fuel Economy (MPG), Instant CO2 rate (lb/mile), Fuel system 1 status, Fuel system 2 status, Calculated load value (%), Engine coolant temperature (°F), Short term fuel % trim - Bank 1 (%), Long term fuel % trim - Bank 1 (%), Engine RPM (RPM), Intake manifold absolute pressure (inHg), Mass air flow rate (lb/min), Intake air temperature (°F), O2 voltage (Bank 1  Sensor 2) (V), Short term fuel trim (Bank 1  Sensor 2) (%)
2090.359,39.146385,2.911923,42.2598,-73.765305,26.749193,29.87488,2.239651,789.6055,0.73146385,15.814141,1.2391337,2,0,64.70588,181.4,1.5625,8.59375,1823,15.355652,2.1307585,12.2,0.725,5.46875
2092.925,41.010498,1.932903,42.260124,-73.76517,26.737509,29.87457,1.9338846,789.63104,0.6316014,20.242357,0.9680609,2,0,50.588234,181.4,2.34375,8.59375,1860,8.85903,1.2542335,8.6,0.815,10.9375
2095.356,41.010498,1.504251,42.260605,-73.76497,26.743826,29.874617,1.2836918,789.648,0.4192502,31.947311,0.6133798,2,0,48.627453,181.4,3.125,8.59375,1539,14.174448,1.6732086,8.6,0.235,5.46875
2097.936,41.63187,1.436778,42.260925,-73.76483,26.758764,29.874825,0.99901265,789.66266,0.32627478,41.05103,0.47735307,2,0,47.45098,181.4,4.6875,8.59375,1476,14.76505,1.6715778,8.6,0.77,3.90625
2100.370,42.253242,1.584954,42.261414,-73.76463,26.773716,29.875042,0.95420206,789.67535,0.31163976,43.630035,0.44913635,2,0,50.19608,181.4,4.6875,8.59375,1515,15.060351,1.7500604,8.6,0.795,3.90625
2102.945,42.253242,0.441882,42.26174,-73.7645,26.787092,29.875225,1.0526097,789.68945,0.3437794,40.141415,0.48817,2,0,24.313726,181.4,28.125,8.59375,1445,7.087224,0.78550565,8.6,0.82,21.09375
2105.381,40.389126,0.803061,42.26221,-73.76431,26.81927,29.875786,0.29346547,789.6933,0.095845014,143.98029,0.13610081,2,0,29.80392,181.4,4.6875,8.59375,1522,17.127459,1.9994608,8.6,0.83,1.5625
2107.942,39.767757,0.427329,42.262516,-73.76419,26.846428,29.876242,0.5333339,789.7011,0.1741854,75.72953,0.2587608,2,0,25.490196,181.4,22.65625,8.59375,1302,6.791923,0.67828006,8.6,0.775,23.4375
2110.370,37.282272,0.394254,42.262936,-73.764,26.876438,29.876764,0.28380042,789.7049,0.09268844,140.12578,0.13984461,2,0,23.529411,181.4,17.96875,8.59375,1161,7.382525,0.6574193,8.6,0.69,14.84375
2113.090,31.68993,0.419391,42.26327,-73.763855,26.92771,29.877655,0.2785286,789.7121,0.09096667,113.77622,0.17223138,2,0,24.705883,179.6,17.96875,8.59375,1518,15.355652,1.7879088,8.6,0.76,3.125
2116.880,29.204447,2.644677,42.263508,-73.76376,26.92771,29.877655,0.2785286,789.7121,0.09096667,113.77622,0.17223138,2,0,67.84314,179.6,5.46875,8.59375,2030,20.966372,3.2645597,8.6,0.715,3.90625
2118.234,31.68993,3.099789,42.263756,-73.76366,26.906996,29.877176,1.7563995,789.7405,0.5736353,16.62745,1.1785232,2,0,53.72549,179.6,3.90625,8.59375,1538,10.630836,1.254091,8.6,0.145,8.59375
2120.661,32.932674,0.44982,42.264137,-73.76349,26.884962,29.876678,2.0586514,789.7677,0.6723499,15.393539,1.2729908,2,0,22.745098,179.6,23.4375,8.59375,1355,6.496622,0.6751997,8.6,0.285,18.75
2123.226,30.44719,0.41013,42.264465,-73.76334,26.90815,29.87708,0.2987373,789.77167,0.097566776,110.23958,0.1777568,2,0,22.745098,179.6,14.84375,8.59375,1167,7.087224,0.63438416,8.6,0.095,14.84375
2125.653,22.369364,0.41013,42.26462,-73.763275,26.929724,29.877455,0.27237812,789.77527,0.08895794,111.7828,0.17530277,2,0,27.058823,179.6,10.9375,8.59375,1053,7.973127,0.6439652,8.6,0.085,10.9375
2128.221,16.155651,2.000376,42.264748,-73.76323,26.945288,29.87772,0.27237812,789.77924,0.08895794,82.12614,0.23860656,2,0,57.2549,179.6,3.90625,8.59375,2172,18.603964,3.09935,8.6,0.79,4.6875
2130.652,20.505249,3.476844,42.264996,-73.76313,26.926891,29.877323,1.3285023,789.7969,0.4338852,12.1608,1.6113936,2,0,60,179.6,3.90625,8.59375,2062,18.603964,2.9423847,8.6,0.76,3.90625
2133.218,25.47622,2.761101,42.265312,-73.763,26.888252,29.87651,2.3090634,789.8274,0.7541338,8.880331,2.2066557,2,0,58.82353,179.6,3.90625,8.59375,2181,18.603964,3.1121926,6.8,0.81,2.34375
2135.640,29.825817,3.288978,42.265553,-73.76291,26.866392,29.876024,1.8337197,789.85156,0.59888786,13.893191,1.4104632,2,0,60.784313,179.6,3.125,8.59375,2266,16.241554,2.8337755,6.8,0.065,5.46875
2138.212,32.932674,1.607445,42.265804,-73.7628,26.836485,29.87536,2.1842968,789.8838,0.71338534,13.6546545,1.4351029,2,0,46.27451,179.6,0.78125,8.59375,1662,14.469749,1.8516972,6.8,0.735,3.125
2140.641,34.175415,1.698732,42.266212,-73.76265,26.840437,29.875378,1.0675465,789.8979,0.34865776,30.848936,0.63521916,2,0,49.80392,179.6,3.125,8.59375,1601,11.516739,1.4197073,6.8,0.085,5.46875
2143.205,35.41816,0.492156,42.266624,-73.76249,26.84413,29.875387,1.1281726,789.91284,0.36845806,30.292719,0.64688265,2,0,21.568628,179.6,0,8.59375,1568,5.90602,0.7130482,8.6,0,0
2145.636,34.175415,0.414099,42.26688,-73.76238,26.868656,29.875816,0.32685375,789.9172,0.106749535,108.36088,0.18083866,4,0,19.607843,179.6,0,8.59375,1433,6.201321,0.68160963,8.6,0,0
2148.200,30.44719,0.42336,42.267113,-73.76228,26.89612,29.876299,0.27501404,789.9212,0.08981883,124.2679,0.15769024,4,0,21.17647,179.6,0,8.59375,1296,11.81204,1.1741815,8.6,0.5,0.78125
2150.629,27.961704,2.612925,42.26744,-73.76214,26.91717,29.876669,0.2811645,789.92487,0.09182756,108.28959,0.1809577,2,0,60.784313,179.6,6.25,8.59375,1976,19.194565,2.9091797,8.6,0.165,5.46875
2153.198,31.06856,2.995272,42.267815,-73.76199,26.89981,29.876266,1.7353122,789.9479,0.5667482,16.113356,1.2161237,2,0,67.45098,179.6,3.90625,8.59375,1923,20.375769,3.0053747,6.8,0.835,3.125
2155.625,33.554043,2.327157,42.268078,-73.76189,26.87922,29.875792,1.9892389,789.9742,0.64967996,15.618315,1.2546703,2,0,60.784313,179.6,3.125,8.59375,1761,18.899263,2.562608,6.8,0.725,2.34375
2158.194,35.41816,2.550744,42.268353,-73.76177,26.871058,29.875557,1.5455261,789.99695,0.5047646,21.710434,0.9025999,2,0,61.960785,179.6,1.5625,8.59375,1674,17.127459,2.2076302,6.8,0.5,2.34375
2160.624,36.6609,2.177658,42.268776,-73.76159,26.861834,29.875301,1.6940162,790.01935,0.55326104,20.907804,0.9372498,2,0,55.294117,179.6,3.125,8.59375,1672,13.583846,1.7487872,6.8,0.45,7.03125
2163.353,37.282272,1.33623,42.269207,-73.7614,26.872265,29.875376,0.8874255,790.05035,0.2898307,25.349113,0.77303827,2,0,40,177.8,4.6875,8.59375,1678,8.268428,1.068299,6.8,0.025,14.0625
2165.795,37.282272,0.419391,42.269497,-73.76128,26.872265,29.875376,0.8874255,790.05035,0.2898307,42.011723,0.46643734,4,0,19.215687,177.8,0,8.59375,1682,8.268428,1.0708456,6.8,0.595,0.78125
2168.510,36.039528,1.246266,42.269917,-73.76111,26.905855,29.875975,0.2785286,790.0549,0.09096667,133.85439,0.14639667,2,0,34.901962,177.8,4.6875,8.59375,1773,10.630836,1.4512897,6.8,0.75,4.6875
2170.941,36.039528,1.266111,42.270195,-73.76099,26.918407,29.876163,0.827678,790.0658,0.27031738,43.542934,0.4500348,2,0,38.039215,177.8,4.6875,8.59375,1730,11.221438,1.4947637,6.8,0.125,3.90625
2173.508,36.6609,1.276695,42.27062,-73.7608,26.930672,29.876347,0.8408576,790.07697,0.27462178,42.860443,0.45720094,2,0,39.60784,177.8,3.125,8.59375,1691,11.516739,1.4995159,6.8,0.775,4.6875
2175.933,36.6609,1.316385,42.270905,-73.7607,26.943256,29.876535,0.84788674,790.08813,0.27691746,43.23797,0.45320895,2,0,49.80392,177.8,3.125,8.59375,1779,14.76505,2.0225012,6.8,0.065,2.34375
2178.506,37.282272,1.538649,42.271343,-73.76052,26.956484,29.876732,0.8742459,790.101,0.2855263,41.93431,0.46729836,2,0,46.27451,177.8,3.90625,8.59375,1885,18.899263,2.743053,6.8,0.435,3.125
2180.934,39.146385,1.959363,42.271656,-73.7604,26.965385,29.876844,1.0218573,790.1145,0.33373576,36.484814,0.53709567,2,0,48.235294,177.8,6.25,8.59375,1804,12.697943,1.763794,6.8,0.075,2.34375
2183.502,40.389126,1.043847,42.272125,-73.76021,26.968964,29.876848,1.3012645,790.1318,0.4249894,30.083342,0.6513849,2,0,28.62745,177.8,6.25,8.59375,1790,5.610719,0.7733026,6.8,0.01,0
2185.927,39.767757,0.445851,42.272427,-73.76008,26.98861,29.877176,0.69324625,790.1409,0.22641231,58.260868,0.33634642,4,0,18.431372,177.8,0,8.59375,1691,5.315418,0.69208425,6.8,0,0
2188.496,36.6609,0.43659,42.272842,-73.7599,27.020647,29.87775,0.29610136,790.14526,0.09670589,134.30453,0.14590599,4,0,18.431372,177.8,0,8.59375,1508,5.610719,0.6514751,6.8,0,0
2190.921,31.68993,0.419391,42.27308,-73.7598,27.046886,29.878222,0.2899509,790.1491,0.09469716,126.43831,0.15498337,4,0,20.784313,177.8,0,8.59375,1218,6.496622,0.60927427,6.8,0,0.78125
2193.488,24.854847,0.43659,42.273335,-73.759705,27.068773,29.878613,0.2785286,790.1528,0.09096667,113.77622,0.17223138,2,0,24.705883,177.8,9.375,8.59375,906,9.154331,0.63860565,8.6,0.865,10.15625
2195.918,14.912909,0.566244,42.273438,-73.75967,27.084179,29.878883,0.2899509,790.1566,0.09469716,85.72089,0.22860047,2,0,30.980392,177.8,10.15625,8.59375,876,10.335535,0.6944522,8.6,0.66,7.03125
2198.482,9.941939,0.477603,42.273518,-73.75984,27.088945,29.878952,0.37605754,790.1622,0.12281936,39.655922,0.49414647,2,0,32.54902,177.8,11.71875,8.59375,1154,12.697943,1.1239436,8.6,0.87,8.59375
2200.913,8.699197,1.866753,42.27354,-73.75995,27.090162,29.87896,0.3171887,790.1663,0.10359296,31.343925,0.62518764,2,0,60,177.8,3.125,8.59375,1776,17.71806,2.4135952,8.6,0.3,5.46875
2203.479,13.048795,2.34171,42.273613,-73.760155,27.06765,29.878485,1.2397598,790.18274,0.40490213,7.016841,2.7926862,2,0,52.54902,177.8,6.25,8.59375,1892,18.013361,2.614094,6.8,0.14,4.6875
2205.904,17.398394,2.811375,42.273678,-73.76034,27.041462,29.877928,1.5551912,790.20325,0.50792116,8.390476,2.3354855,2,0,59.60784,177.8,3.90625,8.59375,2179,17.127459,2.8736117,6.8,0.75,3.90625
2208.473,21.126621,2.894724,42.273792,-73.76065,27.008245,29.877213,1.8671081,790.2307,0.60979235,9.318364,2.1029265,2,0,54.901962,177.8,3.125,8.59375,2294,14.469749,2.5558324,6.8,0.82,3.90625
2210.905,22.369364,2.123415,42.27387,-73.76087,26.98036,29.876602,1.9224623,790.2562,0.6278709,10.989355,1.7831652,2,0,53.72549,177.8,0.78125,8.59375,1792,14.469749,1.9965351,6.8,0.665,5.46875
2213.603,21.747992,0.44982,42.27398,-73.76119,26.978622,29.876486,0.2987373,790.2788,0.097566776,72.79972,0.26917458,2,0,24.705883,177.8,26.5625,8.59375,1240,7.087224,0.6766682,6.8,0.83,17.96875
2217.383,17.398394,0.747495,42.274063,-73.76144,26.978622,29.876486,0.2987373,790.2788,0.097566776,72.79972,0.26917458,2,0,32.156864,177.8,5.46875,8.59375,1157,9.449632,0.8418335,6.8,0.065,3.125
2218.738,14.291537,0.609903,42.274128,-73.76156,26.983028,29.87654,0.49643108,790.2868,0.16213302,35.046947,0.559131,2,0,32.156864,177.8,4.6875,8.59375,958,9.449632,0.69704103,6.8,0.05,6.25
2221.165,12.4274235,0.44982,42.27416,-73.76163,26.98604,29.876575,0.40505263,790.2922,0.13228907,35.28316,0.55538774,2,0,32.54902,177.8,9.375,8.59375,888,9.449632,0.64610904,6.8,0.055,15.625
2223.728,11.184682,0.810999,42.274364,-73.76153,26.989977,29.876635,0.2987373,790.29614,0.097566776,41.599842,0.47105554,2,0,39.215687,177.8,7.03125,8.59375,1264,14.174448,1.3795301,6.8,0.81,4.6875
2226.159,13.670166,1.33623,42.27452,-73.76143,26.986986,29.876553,0.53860575,790.3032,0.17590716,20.76599,0.9436504,2,0,38.82353,177.8,6.25,8.59375,1064,8.85903,0.72578126,6.8,0.045,14.84375
2228.722,14.912909,0.44982,42.274624,-73.76136,26.97676,29.876314,0.8874255,790.3163,0.2898307,15.404298,1.2721018,2,0,28.235294,177.8,15.625,8.59375,1044,11.516739,0.92578036,6.8,0.875,9.375
2231.151,14.291537,0.734265,42.274727,-73.76129,26.982925,29.876415,0.2987373,790.32025,0.097566776,49.91981,0.39254627,2,0,32.941177,177.8,6.25,8.59375,994,8.563729,0.6554314,6.8,0.04,12.5
2233.719,14.291537,0.43659,42.274883,-73.7612,26.983858,29.876408,0.4876447,790.3267,0.15926342,29.307276,0.6686338,2,0,28.235294,177.8,13.28125,8.59375,960,8.268428,0.6111842,6.8,0.57,14.0625
2236.154,11.806052,0.445851,42.274998,-73.7611,26.989704,29.876503,0.2899509,790.3305,0.09469716,49.28951,0.39756605,2,0,35.294117,177.8,14.0625,8.59375,909,9.744933,0.682057,6.8,0.07,10.15625
2238.716,9.320568,0.678699,42.27504,-73.76109,26.993484,29.876558,0.29610136,790.3349,0.09670589,39.87166,0.49147278,2,0,33.72549,177.8,14.0625,8.59375,888,10.926137,0.7470636,6.8,0.15,11.71875
2241.140,7.4564543,0.541107,42.27494,-73.76099,26.990974,29.87649,0.45074186,790.3408,0.14721105,20.678284,0.9476529,2,0,37.2549,177.8,13.28125,8.59375,892,10.926137,0.7504287,6.8,0.745,13.28125
2243.708,4.3495984,0.530523,42.274925,-73.76094,26.988945,29.876434,0.35936338,790.3456,0.117367096,20.749065,0.94442016,2,0,34.117645,177.8,15.625,8.59375,903,10.040234,0.698087,6.8,0.035,14.84375
2246.136,0,0.43659,42.274925,-73.76094,26.984327,29.876331,0.35233426,790.3502,0.11507141,12.34509,1.5873383,2,0,37.64706,177.8,20.3125,8.59375,1044,12.993244,1.0444702,6.8,0.88,6.25
2248.702,0.6213712,0.789831,42.27493,-73.76095,26.976559,29.876171,0.2899509,790.3545,0.09469716,0,0,2,0,43.52941,177.8,7.03125,8.59375,1006,11.516739,0.89208335,6.8,0.22,7.03125
2251.129,3.1068559,0.472311,42.274937,-73.76097,26.964474,29.87592,0.5245475,790.36145,0.17131579,1.1845851,16.542362,2,0,36.07843,177.8,17.1875,8.59375,811,11.516739,0.7191646,6.8,0.815,17.96875
2253.699,2.4854848,0.719712,42.27494,-73.76098,26.959675,29.875814,0.31367415,790.3656,0.10244512,9.904724,1.9784333,2,0,38.82353,177.8,13.28125,8.59375,796,11.221438,0.6877641,8.6,0.05,15.625
2256.129,0.6213712,0.42336,42.27494,-73.76098,26.95038,29.875616,0.47797966,790.3719,0.15610684,5.1999803,3.7684443,2,0,37.2549,177.8,25.78125,8.59375,829,9.154331,0.5820851,8.6,0.215,0
2270.969,0.6213712,0.42336,42.274937,-73.76097,26.943481,29.875471,0.2811645,790.37604,0.09182756,2.2099915,8.866927,2,0,37.2549,177.8,25.78125,8.59375,829,9.154331,0.5820851,8.6,0.215,0
